source_id target_id year month day
37429/02 31107/96 2005 2 10
37429/02 53401/99 2005 2 10
72270/01 30979/96 2005 2 10
72270/01 9381/81 2005 2 10
72270/01 31107/96 2005 2 10
72270/01 17849/91 2005 2 10
72270/01 26737/95 2005 2 10
37428/02 30979/96 2005 2 10
37428/02 30210/96 2005 2 10
37428/02 9381/81 2005 2 10
37428/02 31107/96 2005 2 10
37428/02 53401/99 2005 2 10
72983/01 30979/96 2005 2 10
72983/01 9381/81 2005 2 10
72983/01 31107/96 2005 2 10
72983/01 17849/91 2005 2 10
72983/01 26737/95 2005 2 10
72285/01 30979/96 2005 2 10
72285/01 9381/81 2005 2 10
72285/01 31107/96 2005 2 10
72285/01 17849/91 2005 2 10
72285/01 26737/95 2005 2 10
33173/02 30979/96 2005 2 10
33173/02 72211/01 2005 2 10
33173/02 9381/81 2005 2 10
33173/02 73669/01 2005 2 10
33173/02 31107/96 2005 2 10
33173/02 26737/95 2005 2 10
33173/02 38302/02 2005 2 10
33173/02 16696/02 2005 2 10
37420/02 30979/96 2005 2 10
37420/02 30210/96 2005 2 10
37420/02 9381/81 2005 2 10
37420/02 31107/96 2005 2 10
37420/02 53401/99 2005 2 10
21824/02 30979/96 2005 2 10
21824/02 9381/81 2005 2 10
21824/02 28541/95 2005 2 10
21824/02 31107/96 2005 2 10
21824/02 25723/94 2005 2 10
21824/02 53401/99 2005 2 10
21824/02 56927/00 2005 2 10
21824/02 34044/96 2005 2 10
21824/02 30544/96 2005 2 10
27802/02 30979/96 2005 2 10
27802/02 30210/96 2005 2 10
27802/02 9381/81 2005 2 10
27802/02 31107/96 2005 2 10
27802/02 53401/99 2005 2 10
69315/01 66460/01 2005 2 10
69315/01 37645/97 2005 2 10
69315/01 22774/93 2005 2 10
69315/01 4451/70 2005 2 10
69315/01 58112/00 2005 2 10
69315/01 48778/99 2005 2 10
69315/01 54810/00 2005 2 10
69315/01 52854/99 2005 2 10
69315/01 22714/93 2005 2 10
69315/01 58510/00 2005 2 10
57372/00 19263/92 2005 2 15
57372/00 19639/92 2005 2 15
18065/02 65681/01 2005 2 15
18065/02 27526/95 2005 2 15
18065/02 71752/01 2005 2 15
68416/01 17101/90 2005 2 15
68416/01 30943/96 2005 2 15
68416/01 19983/92 2005 2 15
68416/01 46311/99 2005 2 15
68416/01 15974/90 2005 2 15
68416/01 28957/95 2005 2 15
68416/01 22410/93 2005 2 15
68416/01 35373/97 2005 2 15
68416/01 9815/82 2005 2 15
68416/01 24839/94 2005 2 15
68416/01 23238/94 2005 2 15
68416/01 13778/88 2005 2 15
68416/01 56547/00 2005 2 15
68416/01 6289/73 2005 2 15
68416/01 7525/76 2005 2 15
68416/01 18139/91 2005 2 15
68416/01 8225/78 2005 2 15
68416/01 25181/94 2005 2 15
68416/01 29032/95 2005 2 15
68416/01 44306/98 2005 2 15
68416/01 13071/87 2005 2 15
52555/99 30979/96 2005 2 15
52555/99 6903/75 2005 2 15
52555/99 12954/87 2005 2 15
52555/99 21987/93 2005 2 15
52555/99 43377/98 2005 2 15
52555/99 9659/82 2005 2 15
38497/02 30979/96 2005 2 15
38497/02 15511/89 2005 2 15
38497/02 25803/94 2005 2 15
38497/02 25086/94 2005 2 15
51545/99 52854/99 2005 2 15
51545/99 39359/98 2005 2 15
51545/99 43377/98 2005 2 15
58742/00 11296/84 2005 2 15
58742/00 27362/95 2005 2 15
58742/00 21497/93 2005 2 15
58742/00 23043/93 2005 2 15
58742/00 32911/96 2005 2 15
58742/00 47287/99 2005 2 15
55939/00 21335/93 2005 2 15
55939/00 21363/93 2005 2 15
55939/00 30210/96 2005 2 15
55939/00 12351/86 2005 2 15
55939/00 26772/95 2005 2 15
55939/00 39753/98 2005 2 15
55939/00 1936/63 2005 2 15
55939/00 11400/85 2005 2 15
55939/00 29462/95 2005 2 15
55939/00 28213/95 2005 2 15
55939/00 53236/99 2005 2 15
55939/00 27504/95 2005 2 15
55939/00 30544/96 2005 2 15
55939/00 2832/66 2005 2 15
42589/02 30979/96 2005 2 17
42589/02 30210/96 2005 2 17
42589/02 9381/81 2005 2 17
42589/02 31107/96 2005 2 17
42589/02 53401/99 2005 2 17
56271/00 21335/93 2005 2 17
56271/00 60851/00 2005 2 17
56271/00 14379/88 2005 2 17
56271/00 21802/93 2005 2 17
56271/00 28213/95 2005 2 17
56271/00 34896/97 2005 2 17
56271/00 26103/95 2005 2 17
56271/00 30210/96 2005 2 17
56271/00 11968/86 2005 2 17
56271/00 21890/93 2005 2 17
56271/00 51346/99 2005 2 17
56271/00 12244/86 2005 2 17
56271/00 33878/96 2005 2 17
56271/00 16839/90 2005 2 17
56271/00 40035/98 2005 2 17
56271/00 12718/87 2005 2 17
56271/00 21363/93 2005 2 17
56271/00 11889/85 2005 2 17
56271/00 24767/94 2005 2 17
56271/00 2614/65 2005 2 17
56271/00 12398/86 2005 2 17
56271/00 13616/88 2005 2 17
56271/00 40877/98 2005 2 17
56271/00 31195/96 2005 2 17
56271/00 26102/95 2005 2 17
56271/00 8130/78 2005 2 17
56271/00 23103/93 2005 2 17
56271/00 7654/76 2005 2 17
56271/00 39652/98 2005 2 17
56271/00 12850/87 2005 2 17
56271/00 53652/00 2005 2 17
56271/00 19382/92 2005 2 17
56271/00 51564/99 2005 2 17
56271/00 26772/95 2005 2 17
56271/00 21893/93 2005 2 17
56271/00 25201/94 2005 2 17
56271/00 33977/96 2005 2 17
56271/00 12433/86 2005 2 17
56271/00 30544/96 2005 2 17
62959/00 65681/01 2005 2 17
62959/00 11069/84 2005 2 17
62959/00 26102/95 2005 2 17
62959/00 11889/85 2005 2 17
33194/02 30979/96 2005 2 17
33194/02 9381/81 2005 2 17
33194/02 31107/96 2005 2 17
33194/02 11491/85 2005 2 17
33194/02 24628/94 2005 2 17
33194/02 31423/96 2005 2 17
33194/02 22714/93 2005 2 17
38688/02 30979/96 2005 2 17
38688/02 30544/96 2005 2 17
42758/98 24348/94 2005 2 17
42758/98 14967/89 2005 2 17
42758/98 33985/96 2005 2 17
42758/98 13343/87 2005 2 17
42758/98 21351/93 2005 2 17
42758/98 32576/96 2005 2 17
42758/98 7525/76 2005 2 17
42758/98 16213/90 2005 2 17
42758/98 32911/96 2005 2 17
42758/98 18990/91 2005 2 17
42758/98 23224/94 2005 2 17
42758/98 2346/02 2005 2 17
42758/98 18139/91 2005 2 17
42758/98 24755/94 2005 2 17
42758/98 39594/98 2005 2 17
42758/98 34044/96 2005 2 17
42758/98 56679/00 2005 2 17
42758/98 45771/99 2005 2 17
35087/02 23118/93 2005 2 22
35087/02 59498/00 2005 2 22
35087/02 22774/93 2005 2 22
35087/02 35091/02 2005 2 22
35087/02 41510/98 2005 2 22
35087/02 30210/96 2005 2 22
35014/97 28342/95 2005 2 22
35014/97 29813/96 2005 2 22
35014/97 10522/83 2005 2 22
35014/97 16419/90 2005 2 22
35014/97 33310/96 2005 2 22
35014/97 25781/94 2005 2 22
35014/97 10862/84 2005 2 22
35014/97 36813/97 2005 2 22
35014/97 22774/93 2005 2 22
35014/97 19133/91 2005 2 22
35014/97 12868/87 2005 2 22
35014/97 30544/96 2005 2 22
35014/97 8793/79 2005 2 22
35014/97 7151/75 2005 2 22
35014/97 31443/96 2005 2 22
47148/99 71549/01 2005 2 22
47148/99 48995/99 2005 2 22
47148/99 22729/93 2005 2 22
47148/99 48553/99 2005 2 22
47148/99 21593/93 2005 2 22
47148/99 23144/93 2005 2 22
47148/99 18390/91 2005 2 22
47148/99 18064/91 2005 2 22
47148/99 22277/93 2005 2 22
47148/99 7151/75 2005 2 22
47148/99 35091/02 2005 2 22
47148/99 6289/73 2005 2 22
47148/99 9063/80 2005 2 22
47148/99 33202/96 2005 2 22
47148/99 31443/96 2005 2 22
47148/99 16798/90 2005 2 22
47148/99 27053/95 2005 2 22
47148/99 10256/83 2005 2 22
47148/99 53984/00 2005 2 22
47148/99 13092/87 2005 2 22
47148/99 41488/98 2005 2 22
47148/99 4143/02 2005 2 22
50906/99 30979/96 2005 2 22
50906/99 11890/85 2005 2 22
50906/99 8737/79 2005 2 22
50906/99 11761/85 2005 2 22
50906/99 15175/89 2005 2 22
50906/99 22800/93 2005 2 22
35839/97 51279/99 2005 2 22
35839/97 20834/92 2005 2 22
35839/97 31107/96 2005 2 22
35839/97 18139/91 2005 2 22
35839/97 25181/94 2005 2 22
35839/97 11798/85 2005 2 22
35839/97 13778/88 2005 2 22
35839/97 19983/92 2005 2 22
35839/97 26958/95 2005 2 22
35839/97 9815/82 2005 2 22
52517/99 30979/96 2005 2 22
52517/99 30544/96 2005 2 22
52517/99 20524/92 2005 2 22
57947/00 22535/93 2005 2 24
57947/00 18984/91 2005 2 24
57947/00 23178/94 2005 2 24
57947/00 23763/94 2005 2 24
57947/00 22729/93 2005 2 24
57947/00 21986/93 2005 2 24
57947/00 25656/94 2005 2 24
57947/00 21593/93 2005 2 24
57947/00 28883/95 2005 2 24
57947/00 18896/91 2005 2 24
57947/00 25052/94 2005 2 24
57947/00 30054/96 2005 2 24
57947/00 23818/94 2005 2 24
57947/00 22495/93 2005 2 24
57947/00 21594/93 2005 2 24
57947/00 22277/93 2005 2 24
57947/00 21987/93 2005 2 24
57947/00 23657/94 2005 2 24
57947/00 38361/97 2005 2 24
57947/00 9659/82 2005 2 24
57947/00 25657/94 2005 2 24
57947/00 5310/71 2005 2 24
57947/00 23186/94 2005 2 24
57947/00 22676/93 2005 2 24
57947/00 23819/94 2005 2 24
57947/00 50385/99 2005 2 24
57947/00 21893/93 2005 2 24
25964/02 18357/91 2005 2 24
25964/02 59498/00 2005 2 24
25964/02 13427/87 2005 2 24
25964/02 25803/94 2005 2 24
25964/02 53431/99 2005 2 24
25964/02 8692/79 2005 2 24
25964/02 30210/96 2005 2 24
59304/00 34578/97 2005 2 24
59304/00 44800/98 2005 2 24
59304/00 47679/99 2005 2 24
59304/00 37975/97 2005 2 24
