node_id title year month day
25825/05 "CASE OF DANIELYAN AND OTHERS v" 2012 10 9
34462/08 "AFFAIRE KIZMAZ ET KAYA c TURQU" 2012 10 9
43353/07 "AFFAIRE ABDELALI c FRANCE" 2012 10 11
67724/09 "AFFAIRE CN ET V c FRANCE" 2012 10 11
27079/04 "AFFAIRE NATSEV c BULGARIE" 2012 10 16
17446/07 "AFFAIRE SMOLORZ c POLOGNE" 2012 10 16
50031/11 "CASE OF RAKHMONOV v RUSSIA" 2012 10 16
34216/07 "CASE OF PITKA v POLAND" 2012 10 16
49747/11 "CASE OF MAKHMUDZHAN ERGASHEV v" 2012 10 16
11435/07 "CASE OF EYLEM BA v TURKEY" 2012 10 16
28648/05 "AFFAIRE BANCA INTERNATIONALA D" 2012 10 16
47303/08 "AFFAIRE OTAMENDI EGIGUREN c ES" 2012 10 16
21124/04 "CASE OF TSONYO TSONEV v BULGAR" 2012 10 16
3817/07 "CASE OF PISKURA v SLOVAKIA No" 2012 10 16
45026/07 "CASE OF KDZIOR v POLAND" 2012 10 16
27843/11 "CASE OF NIYAZOV v RUSSIA" 2012 10 16
9970/05 "CASE OF ASKON AD v BULGARIA" 2012 10 16
40445/06 "CASE OF RASIEWICZ v SLOVENIA" 2012 10 18
37679/08 "CASE OF BURE v THE CZECH REPUB" 2012 10 18
50719/06 "CASE OF BJELI v SLOVENIA" 2012 10 18
20159/06 "CASE OF STOJC v SLOVENIA" 2012 10 18
44135/06 "CASE OF PENIK DANIJEL v SLOVEN" 2012 10 18
42236/05 "CASE OF HARTMAN v SLOVENIA" 2012 10 18
60468/08 "AFFAIRE ROSSI c FRANCE" 2012 10 18
17596/06 "CASE OF ZABOVNIK v SLOVENIA" 2012 10 18
32600/05 "CASE OF BARII v SLOVENIA" 2012 10 18
43370/04 "CASE OF CATAN AND OTHERS v THE" 2012 10 19
43606/04 "AFFAIRE YOTOVA c BULGARIE" 2012 10 23
14325/08 "CASE OF ZBOROVSK v SLOVAKIA" 2012 10 23
26872/05 "CASE OF CEKA v ALBANIA" 2012 10 23
35297/05 "CASE OF ZENTSOV AND OTHERS v R" 2012 10 23
21463/08 "CASE OF MAJCHRK v SLOVAKIA" 2012 10 23
19041/04 "AFFAIRE IMMOBILIARE PODERE TRI" 2012 10 23
19127/06 "CASE OF JUCHA AND AK v POLAND" 2012 10 23
54247/07 "CASE OF GHI v ROMANIA" 2012 10 23
4265/06 "CASE OF DMITRIY ROZHIN v RUSSI" 2012 10 23
38280/10 "CASE OF AMOVSKI v CROATIA" 2012 10 23
21504/03 "AFFAIRE TODIRIC ET AUTRES c RO" 2012 10 23
13210/05 "CASE OF NOVOVI v MONTENEGRO" 2012 10 23
38623/03 "CASE OF PICHUGIN v RUSSIA" 2012 10 23
22373/04 "CASE OF HADZHIEV v BULGARIA" 2012 10 23
13058/11 "CASE OF AL-TAYYAR ABDELHAKIM v" 2012 10 23
22663/06 "CASE OF GRIGORYEV v RUSSIA" 2012 10 23
13457/11 "CASE OF HENDRIN ALI SAID AND A" 2012 10 23
24604/04 "AFFAIRE NHAYET ARICI ET AUTRES" 2012 10 23
47031/10 "AFFAIRE PINHEIRO SILVESTRE c P" 2012 10 23
9223/10 "AFFAIRE PIMENTEL LOURENO c POR" 2012 10 23
32020/10 "AFFAIRE PINHO LOPES c PORTUGAL" 2012 10 23
6334/05 "AFFAIRE SZER ET EKSEN HOLDNG A" 2012 10 23
30241/11 "CASE OF BUISHVILI v THE CZECH" 2012 10 25
18027/05 "CASE OF TEFANI v SLOVENIA" 2012 10 25
57375/08 "CASE OF P AND S v POLAND" 2012 10 30
22867/05 "CASE OF ABLYAZOV v RUSSIA" 2012 10 30
48704/07 "CASE OF TONOV AND OTHERS v BUL" 2012 10 30
6086/10 "AFFAIRE KARPETAS c GRCE" 2012 10 30
28766/04 "AFFAIRE ARDELEAN c ROUMANIE" 2012 10 30
32520/09 "CASE OF GHIMP AND OTHERS v THE" 2012 10 30
43994/05 "AFFAIRE EM c ROUMANIE" 2012 10 30
1608/08 "CASE OF GOWACKI v POLAND" 2012 10 30
25783/03 "CASE OF ANDREAN v ROMANIA" 2012 10 30
40150/09 "AFFAIRE GLYKANTZI c GRCE" 2012 10 30
13421/03 "CASE OF PAWE PAWLAK v POLAND" 2012 10 30
5384/11 "CASE OF GRUBI v CROATIA" 2012 10 30
19936/04 "CASE OF VALERIY LOPATA v RUSSI" 2012 10 30
47335/06 "CASE OF REDFEARN v THE UNITED" 2012 11 6
22341/09 "CASE OF HODE AND ABDI v THE UN" 2012 11 6
67604/10 "CASE OF OSMANOVI v CROATIA" 2012 11 6
50933/07 "CASE OF CALE v ALBANIA" 2012 11 6
52744/07 "AFFAIRE DIMOVI c BULGARIE" 2012 11 6
58158/10 "AFFAIRE LIN c GRCE" 2012 11 6
28018/05 "CASE OF STRELETS v RUSSIA" 2012 11 6
23185/03 "CASE OF MAKSIM PETROV v RUSSIA" 2012 11 6
41867/04 "CASE OF BORODIN v RUSSIA" 2012 11 6
30086/05 "CASE OF DIMOV AND OTHERS v BUL" 2012 11 6
36653/09 "CASE OF TRIFKOVI v CROATIA" 2012 11 6
60642/08 "CASE OF ALII AND OTHERS v BOSN" 2012 11 6
7088/03 "AFFAIRE MIU c ROUMANIE" 2012 11 6
30386/05 "AFFAIRE EKOGLASNOST c BULGARIE" 2012 11 6
41661/05 "CASE OF YAVASHEV AND OTHERS v" 2012 11 6
25133/06 "CASE OF BEGGS v THE UNITED KIN" 2012 11 6
49268/10 "CASE OF LONGIN v CROATIA" 2012 11 6
32238/04 "CASE OF ZDRAVKO STANEV v BULGA" 2012 11 6
8456/09 "AFFAIRE AMBROSINI ET AUTRES c" 2012 11 8
44230/10 "AFFAIRE PORTUGAL ET CORREA DE" 2012 11 8
28973/11 "CASE OF ZH v HUNGARY" 2012 11 8
20915/07 "CASE OF GYULN KOCSIS v HUNGARY" 2012 11 8
53943/07 "CASE OF GUTMAN v HUNGARY" 2012 11 8
30901/06 "CASE OF MIKLSN KANY v HUNGARY" 2012 11 8
65165/01 "AFFAIRE FERRARA c ITALIE" 2012 11 8
43481/09 "CASE OF PETA DEUTSCHLAND v GER" 2012 11 8
21308/06 "CASE OF ELE v SLOVENIA" 2012 11 8
30804/07 "CASE OF NEZIRAJ v GERMANY" 2012 11 8
47001/10 "AFFAIRE ESTEVES MONTEIRO ET NU" 2012 11 8
33606/05 "CASE OF KANEVA v BULGARIA" 2012 11 13
7678/09 "CASE OF VAN COLLE v THE UNITED" 2012 11 13
24677/10 "CASE OF KORYAK v RUSSIA" 2012 11 13
20920/09 "CASE OF BACZYK AND SZTUKA v PO" 2012 11 13
37359/09 "CASE OF H v FINLAND" 2012 11 13
4488/03 "CASE OF EMB v ROMANIA" 2012 11 13
61767/08 "CASE OF PYATKOV v RUSSIA" 2012 11 13
1600/09 "CASE OF KOROLEVA v RUSSIA" 2012 11 13
47039/11 "CASE OF HRISTOZOV AND OTHERS v" 2012 11 13
34421/09 "CASE OF JM v DENMARK" 2012 11 13
10865/09 "AFFAIRE MOCANU ET AUTRES c ROU" 2012 11 13
43932/08 "CASE OF JOANNA SZULC v POLAND" 2012 11 13
41108/10 "CASE OF BAJI v CROATIA" 2012 11 13
46132/08 "CASE OF Z v POLAND" 2012 11 13
24029/07 "CASE OF MM v THE UNITED KINGDO" 2012 11 13
12694/04 "CASE OF LCTU AND OTHERS v ROMA" 2012 11 13
15966/04 "CASE OF IG AND OTHERS v SLOVAK" 2012 11 13
4239/08 "CASE OF CN v THE UNITED KINGDO" 2012 11 13
37829/08 "CASE OF CONSTANTIN MODARCA v T" 2012 11 13
22362/06 "CASE OF CUCU v ROMANIA" 2012 11 13
41354/10 "CASE OF YU v RUSSIA" 2012 11 13
4455/10 "CASE OF MARGU v CROATIA" 2012 11 13
63242/00 "AFFAIRE DONATI c ITALIE" 2012 11 15
22429/05 "CASE OF KOVAL AND OTHERS v UKR" 2012 11 15
66394/01 "AFFAIRE LOMBARDI c ITALIE" 2012 11 15
33627/06 "CASE OF GRINENKO v UKRAINE" 2012 11 15
53834/07 "CASE OF CSERJS AND OTHERS v HU" 2012 11 15
12167/04 "CASE OF YEROKHINA v UKRAINE" 2012 11 15
48057/06 "CASE OF SERGEY AFANASYEV v UKR" 2012 11 15
36487/07 "AFFAIRE ELK c TURQUIE N 3" 2012 11 15
43465/02 "AFFAIRE COOPERATIVA SANNIO VER" 2012 11 15
19157/06 "CASE OF KHAYROV v UKRAINE" 2012 11 15
33200/05 "AFFAIRE MEHMET YOLCU c TURQUIE" 2012 11 15
43245/07 "CASE OF JOOS v SWITZERLAND" 2012 11 15
39994/06 "CASE OF NIKOLAYENKO v UKRAINE" 2012 11 15
53579/09 "AFFAIRE BARGAO ET DOMINGOS COR" 2012 11 15
38005/07 "AFFAIRE KISSIWA KOFFI c SUISSE" 2012 11 15
11045/07 "AFFAIRE GRCEZ c TURQUIE" 2012 11 15
46206/07 "CASE OF BODNR v HUNGARY" 2012 11 15
34389/02 "AFFAIRE PACIFICO c ITALIE" 2012 11 15
30075/06 "CASE OF ZAMFERESKO v UKRAINE" 2012 11 15
49218/10 "CASE OF YERMOLENKO v UKRAINE" 2012 11 15
52873/09 "AFFAIRE SHALA c SUISSE" 2012 11 15
45566/08 "CASE OF GOLOSHVILI v GEORGIA" 2012 11 20
41338/06 "CASE OF DACHNEVI v LITHUANIA" 2012 11 20
33197/09 "AFFAIRE ALEXANDRE c PORTUGAL" 2012 11 20
55421/10 "CASE OF GHIURU v ROMANIA" 2012 11 20
58688/11 "CASE OF HARABIN v SLOVAKIA" 2012 11 20
19262/09 "AFFAIRE EROL ARIKAN ET AUTRES" 2012 11 20
54872/08 "CASE OF KASPEROVIIUS v LITHUAN" 2012 11 20
36827/06 "AFFAIRE BELEK c TURQUIE" 2012 11 20
31933/08 "CASE OF ADEK AND OTHERS v THE" 2012 11 22
23419/07 "CASE OF SKORA v THE CZECH REPU" 2012 11 22
39315/06 "CASE OF TELEGRAAF MEDIA NEDERL" 2012 11 22
58874/11 "CASE OF MINARIK v THE CZECH RE" 2012 11 22
46203/08 "AFFAIRE TSEBER c RPUBLIQUE TCH" 2012 11 22
25248/05 "CASE OF NAUMOSKI v THE FORMER" 2012 11 27
37569/06 "AFFAIRE BAYAR ET GRBZ c TURQUI" 2012 11 27
48562/06 "CASE OF KULIKOV v RUSSIA" 2012 11 27
13471/05 "CASE OF MENG v TURKEY" 2012 11 27
43947/10 "CASE OF GOLUBOVI v CROATIA" 2012 11 27
5515/09 "CASE OF HORVTH v SLOVAKIA" 2012 11 27
17892/03 "CASE OF SAVIS v LATVIA" 2012 11 27
41461/10 "CASE OF DIRDIZOV v RUSSIA" 2012 11 27
45358/04 "AFFAIRE CHERVENKOV c BULGARIE" 2012 11 27
5606/09 "AFFAIRE VILANOVA GOTERRIS ET L" 2012 11 27
29117/05 "AFFAIRE DIMON c ROUMANIE" 2012 11 27
29713/05 "CASE OF STAMOSE v BULGARIA" 2012 11 27
7222/05 "CASE OF SAVOVI v BULGARIA" 2012 11 27
3832/06 "AFFAIRE MN c BULGARIE" 2012 11 27
58050/08 "CASE OF SSKA v HUNGARY" 2012 11 27
23978/06 "CASE OF KHACHATRYAN AND OTHERS" 2012 11 27
38676/08 "CASE OF DSK AND KESK v TURKEY" 2012 11 27
29474/09 "CASE OF TAUTKUS v LITHUANIA" 2012 11 27
35887/05 "CASE OF JANIASHVILI v GEORGIA" 2012 11 27
38380/08 "CASE OF VK v CROATIA" 2012 11 27
37379/02 "AFFAIRE POP BLAGA c ROUMANIE" 2012 11 27
28053/10 "AFFAIRE BLAL DOAN c TURQUIE" 2012 11 27
11677/11 "AFFAIRE NIECIECKI c GRCE" 2012 12 4
20325/06 "CASE OF MITYAGINY v RUSSIA" 2012 12 4
68415/10 "AFFAIRE GOMES DARA c PORTUGAL" 2012 12 4
31803/04 "CASE OF FRANCISZEK DBROWSKI v" 2012 12 4
19619/03 "CASE OF PETRIKS v LATVIA" 2012 12 4
31492/05 "CASE OF SZEWC v POLAND" 2012 12 4
34386/04 "CASE OF LEW v POLAND" 2012 12 4
27680/04 "CASE OF ZOFIA SIKORA v POLAND" 2012 12 4
11815/05 "CASE OF KRZYEK v POLAND" 2012 12 4
8578/04 "CASE OF WITEK v POLAND" 2012 12 4
72506/10 "AFFAIRE SILVA LOPES MOTA c POR" 2012 12 4
13524/05 "AFFAIRE PETRUS IACOB c ROUMANI" 2012 12 4
10368/05 "CASE OF MIGALSKA v POLAND" 2012 12 4
15894/09 "AFFAIRE TZAMALIS ET AUTRES c G" 2012 12 4
39430/04 "CASE OF FRCZEK-POTGA v POLAND" 2012 12 4
51151/06 "CASE OF KCHL v AUSTRIA" 2012 12 4
39225/05 "CASE OF STPIE v POLAND" 2012 12 4
52692/10 "AFFAIRE SILVA GONCALVES ET NEV" 2012 12 4
6490/07 "CASE OF ROTHE v AUSTRIA" 2012 12 4
70508/01 "AFFAIRE MEDICI ET AUTRES c ITA" 2012 12 4
44302/10 "AFFAIRE LEONTIUC c ROUMANIE" 2012 12 4
59631/09 "CASE OF VERLAGSGRUPPE NEWS GMB" 2012 12 4
18683/04 "CASE OF POTOK v POLAND" 2012 12 4
19400/11 "CASE OF RR AND OTHERS v HUNGAR" 2012 12 4
32896/07 "CASE OF CIORAP v THE REPUBLIC" 2012 12 4
24867/04 "CASE OF FILIPOVI v BULGARIA" 2012 12 4
40131/09 "CASE OF STRUC v THE REPUBLIC O" 2012 12 4
28110/08 "AFFAIRE ZMEN c TURQUIE" 2012 12 4
31956/05 "AFFAIRE HAMIDOVIC c ITALIE" 2012 12 4
6112/05 "CASE OF SASOR v POLAND" 2012 12 4
47017/09 "CASE OF BUTT v NORWAY" 2012 12 4
35538/04 "CASE OF MISIELAK v POLAND" 2012 12 4
7443/06 "CASE OF DIMITROVI v BULGARIA" 2012 12 4
41452/07 "CASE OF LENEV v BULGARIA" 2012 12 4
29946/10 "CASE OF DNW v SWEDEN" 2012 12 6
25088/07 "CASE OF PESUKIC v SWITZERLAND" 2012 12 6
12323/11 "AFFAIRE MICHAUD c FRANCE" 2012 12 6
31360/10 "CASE OF TARBUK v CROATIA" 2012 12 11
60732/09 "AFFAIRE BANU c ROUMANIE" 2012 12 11
52888/08 "AFFAIRE DE ROSA ET AUTRES c IT" 2012 12 11
15318/09 "AFFAIRE GINA IONESCU c ROUMANI" 2012 12 11
35745/05 "CASE OF NENKOVA-LALOVA v BULGA" 2012 12 11
10645/08 "CASE OF VENSKUT v LITHUANIA" 2012 12 11
17012/09 "CASE OF IRAKLI MINDADZE v GEOR" 2012 12 11
27610/05 "CASE OF TANGIYEV v RUSSIA" 2012 12 11
32541/08 "CASE OF SVINARENKO AND SLYADNE" 2012 12 11
45393/04 "CASE OF TIMOFEJEVI v LATVIA" 2012 12 11
28359/05 "CASE OF MILI v MONTENEGRO AND" 2012 12 11
11065/02 "CASE OF VOVRUKO v LATVIA" 2012 12 11
32563/04 "AFFAIRE ILEANA CONSTANTINESCU" 2012 12 11
39125/04 "AFFAIRE HALL YKSEL AKINCI ET A" 2012 12 11
29525/10 "CASE OF REMETIN v CROATIA" 2012 12 11
38314/06 "CASE OF GASSNER v AUSTRIA" 2012 12 11
50372/09 "CASE OF ATHARY v TURKEY" 2012 12 11
40628/10 "CASE OF BALL v ANDORRA" 2012 12 11
3653/05 "CASE OF ASADBEYLI AND OTHERS v" 2012 12 11
19988/06 "CASE OF IVANOV v BULGARIA" 2012 12 11
59608/09 "AFFAIRE SAMPANI ET AUTRES c GR" 2012 12 11
3675/04 "AFFAIRE FLAMENBAUM ET AUTRES c" 2012 12 13
62120/09 "CASE OF VOLK v SLOVENIA" 2012 12 13
39630/09 "CASE OF EL-MASRI v THE FORMER" 2012 12 13
19634/07 "CASE OF DVALISHVILI v GEORGIA" 2012 12 18
42969/09 "CASE OF LONAR v CROATIA" 2012 12 18
39441/09 "CASE OF GASANOV v THE REPUBLIC" 2012 12 18
7321/05 "CASE OF ALPATOV AND OTHERS v U" 2012 12 18
24294/03 "AFFAIRE DE GREGORIO c ITALIE" 2012 12 18
57319/10 "CASE OF SOPIN v RUSSIA" 2012 12 18
2311/10 "CASE OF PURPIAN SP Z OO v POLA" 2012 12 18
16761/09 "CASE OF GB AND RB v THE REPUBL" 2012 12 18
8543/04 "CASE OF UPRAKOVS v LATVIA" 2012 12 18
14958/07 "AFFAIRE TAARSU c TURQUIE" 2012 12 18
3111/10 "AFFAIRE YILDIRIM c TURQUIE" 2012 12 18
67125/01 "AFFAIRE PREZIOSI c ITALIE" 2012 12 18
33621/09 "CASE OF TUMLUKOLU v TURKEY" 2012 12 18
1871/08 "CASE OF JELADZE v GEORGIA" 2012 12 18
25315/08 "CASE OF YUSIFOVA v AZERBAIJAN" 2012 12 18
5179/05 "AFFAIRE SALVATORE COPPOLA ET A" 2012 12 18
24887/03 "AFFAIRE MASELLI c ITALIE" 2012 12 18
70800/01 "AFFAIRE CHILLEMI c ITALIE" 2012 12 18
18005/08 "CASE OF GURBANOVA v AZERBAIJAN" 2012 12 18
13904/07 "CASE OF KUDRA v CROATIA" 2012 12 18
68194/10 "CASE OF PZ AND OTHERS v SWEDEN" 2012 12 18
70818/01 "AFFAIRE SCALA c ITALIE" 2012 12 18
2944/06 "CASE OF ASLAKHANOVA AND OTHERS" 2012 12 18
59005/08 "CASE OF HEYDAROVA v AZERBAIJAN" 2012 12 18
34567/08 "CASE OF LENGYEL v HUNGARY" 2012 12 18
19276/08 "CASE OF ANDREYEVA v AZERBAIJAN" 2012 12 18
4255/10 "CASE OF MARELJA v CROATIA" 2012 12 18
51259/07 "AFFAIRE ELKALP c TURQUIE" 2012 12 18
10652/02 "AFFAIRE COLLARILE ET AUTRES c" 2012 12 18
66203/10 "AFFAIRE MEIRELLES c BULGARIE" 2012 12 18
74352/11 "CASE OF BZ v SWEDEN" 2012 12 18
28774/09 "CASE OF FN AND OTHERS v SWEDEN" 2012 12 18
45379/10 "CASE OF BEIROVI v CROATIA" 2012 12 18
62984/00 "AFFAIRE UGUCCIONI c ITALIE" 2012 12 18
39804/04 "CASE OF BAISUEV AND ANZOROV v" 2012 12 18
6113/08 "CASE OF VULDZHEV v BULGARIA" 2012 12 18
33347/07 "CASE OF GROBIN v SLOVENIA" 2013 1 3
41662/05 "CASE OF DROGOBETSKAYA v UKRAIN" 2013 1 3
24162/06 "CASE OF KOVINAR DOO v SLOVENIA" 2013 1 3
30544/06 "CASE OF NIKOLAY DIMITROV v BUL" 2013 1 8
40238/02 "AFFAIRE BUCUR ET TOMA c ROUMAN" 2013 1 8
25282/07 "CASE OF BALTI v LATVIA" 2013 1 8
4604/09 "CASE OF QAMA v ALBANIA AND ITA" 2013 1 8
43517/09 "AFFAIRE TORREGGIANI ET AUTRES" 2013 1 8
37956/11 "CASE OF AK AND L v CROATIA" 2013 1 8
25251/04 "CASE OF RETUNSCAIA v ROMANIA" 2013 1 8
10799/06 "CASE OF JASHI v GEORGIA" 2013 1 8
56027/10 "CASE OF RESHETNYAK v RUSSIA" 2013 1 8
44077/09 "AFFAIRE DIMITRAS ET AUTRES c G" 2013 1 8
9134/06 "CASE OF EFE v AUSTRIA" 2013 1 8
37576/05 "AFFAIRE SC RAISA M SHIPPING SR" 2013 1 8
21722/11 "CASE OF OLEKSANDR VOLKOV v UKR" 2013 1 9
53448/10 "AFFAIRE SWENNEN c BELGIQUE" 2013 1 10
43653/09 "AFFAIRE DUFOORT c BELGIQUE" 2013 1 10
61198/08 "AFFAIRE AGNELET c FRANCE" 2013 1 10
44446/10 "AFFAIRE OULAHCENE c FRANCE" 2013 1 10
14518/07 "CASE OF KRAVETS v UKRAINE" 2013 1 10
39327/06 "CASE OF ZAROCHENTSEV v UKRAINE" 2013 1 10
53406/10 "AFFAIRE LEGILLON c FRANCE" 2013 1 10
60995/09 "AFFAIRE VOICA c FRANCE" 2013 1 10
30010/10 "AFFAIRE FRAUMENS c FRANCE" 2013 1 10
43418/09 "AFFAIRE CLAES c BELGIQUE" 2013 1 10
36769/08 "AFFAIRE ASHBY DONALD ET AUTRES" 2013 1 10
13620/10 "CASE OF TUSHAJ v ALBANIA" 2013 1 15
6179/08 "CASE OF IGNJATI AND OTHERS v B" 2013 1 15
36998/09 "CASE OF PERUKO v CROATIA" 2013 1 15
14284/08 "CASE OF TOMI AND OTHERS v BOSN" 2013 1 15
29760/06 "CASE OF JANJI AND OTHERS v BOS" 2013 1 15
63756/09 "CASE OF THEMELI v ALBANIA" 2013 1 15
8759/05 "CASE OF CSOMA v ROMANIA" 2013 1 15
8455/06 "CASE OF MILTAYEV AND MELTAYEVA" 2013 1 15
30206/06 "CASE OF ARSOVSKI v THE FORMER" 2013 1 15
48420/10 "CASE OF EWEIDA AND OTHERS v TH" 2013 1 15
7361/05 "CASE OF LAAKSO v FINLAND" 2013 1 15
19664/07 "CASE OF VELICHKO v RUSSIA" 2013 1 15
39143/06 "AFFAIRE ZHELEV c BULGARIE" 2013 1 15
40959/09 "AFFAIRE EUSKO ABERTZALE EKINTZ" 2013 1 15
1441/07 "CASE OF MOMI AND OTHERS v BOSN" 2013 1 15
50054/07 "CASE OF MITROFAN v THE REPUBLI" 2013 1 15
12405/06 "CASE OF VARAVA AND OTHERS v UK" 2013 1 17
61680/10 "CASE OF CHABROWSKI v UKRAINE" 2013 1 17
39797/05 "CASE OF YURIY SLYUSAR v UKRAIN" 2013 1 17
7158/04 "CASE OF ROBOTA AND OTHERS v UK" 2013 1 17
38906/07 "CASE OF KARABET AND OTHERS v U" 2013 1 17
52013/08 "CASE OF MOSENDZ v UKRAINE" 2013 1 17
17116/04 "CASE OF SIZAREV v UKRAINE" 2013 1 17
33117/02 "CASE OF LASHIN v RUSSIA" 2013 1 22
51219/09 "CASE OF RUPRECHT v POLAND" 2013 1 22
20885/10 "AFFAIRE EVROMART AE c GRCE" 2013 1 22
32501/11 "CASE OF SULEYMANOV v RUSSIA" 2013 1 22
13347/07 "CASE OF GZELER v TURKEY" 2013 1 22
16706/11 "CASE OF RASKI v POLAND" 2013 1 22
951/10 "AFFAIRE KALATZI-KANATA c GRCE" 2013 1 22
27459/09 "CASE OF DEMROLU v TURKEY" 2013 1 22
28940/08 "CASE OF ANDRZEJCZAK v POLAND" 2013 1 22
44936/07 "CASE OF ZSOLNAY v HUNGARY" 2013 1 22
36228/02 "AFFAIRE GIANQUITTI ET AUTRES c" 2013 1 22
42983/04 "CASE OF ALEKSANDROVI v BULGARI" 2013 1 22
41843/07 "AFFAIRE BALCA c TURQUIE" 2013 1 22
32990/09 "CASE OF GYULA VARGA v HUNGARY" 2013 1 22
33501/04 "CASE OF OOO IVPRESS AND OTHERS" 2013 1 22
29703/06 "AFFAIRE CALDARELLA c ITALIE" 2013 1 22
31963/08 "CASE OF MITI v SERBIA" 2013 1 22
23866/06 "CASE OF ZEMLYACHENKO v RUSSIA" 2013 1 22
11005/08 "CASE OF MRTON v HUNGARY" 2013 1 22
17074/09 "CASE OF ERKIZAN v TURKEY" 2013 1 22
14817/02 "AFFAIRE MUSELLA ET ESPOSITO c" 2013 1 22
42931/10 "CASE OF CAMILLERI v MALTA" 2013 1 22
16785/09 "CASE OF NURCAN KARA AND OTHERS" 2013 1 22
49197/06 "CASE OF KRAN AYDIN AND OTHERS" 2013 1 22
31864/06 "CASE OF OSI AND OTHERS v BOSNI" 2013 1 22
35939/10 "CASE OF MIHAILOVS v LATVIA" 2013 1 22
33275/08 "CASE OF FERENCSIK v HUNGARY" 2013 1 22
24814/03 "AFFAIRE VENTURA c ITALIE" 2013 1 22
60367/10 "CASE OF SHH v THE UNITED KINGD" 2013 1 29
11146/11 "CASE OF HORVTH AND KISS v HUNG" 2013 1 29
36276/10 "AFFAIRE CIRILLO c ITALIE" 2013 1 29
38283/04 "AFFAIRE SLEYMANOLU c TURQUIE" 2013 1 29
56578/00 "AFFAIRE LANTERI c ITALIE" 2013 1 29
42599/08 "CASE OF GDENOLU v TURKEY" 2013 1 29
10473/05 "AFFAIRE CATAN c ROUMANIE" 2013 1 29
13072/05 "CASE OF ROMAN v FINLAND" 2013 1 29
66610/09 "AFFAIRE ZOLOTAS c GRCE N 2" 2013 1 29
25704/11 "AFFAIRE LOMBARDO c ITALIE" 2013 1 29
1497/10 "CASE OF BETTERIDGE v THE UNITE" 2013 1 29
5663/04 "CASE OF BOROBAR AND OTHERS v R" 2013 1 29
50471/07 "AFFAIRE ASSOCIATION CULTUELLE" 2013 1 31
50615/07 "AFFAIRE ASSOCIATION DES CHEVAL" 2013 1 31
25502/07 "AFFAIRE EGLISE EVANGELIQUE MIS" 2013 1 31
30225/11 "CASE OF BAKOYEV v RUSSIA" 2013 2 5
23341/06 "CASE OF MARTIROSYAN v ARMENIA" 2013 2 5
55408/07 "CASE OF IPATI v THE REPUBLIC O" 2013 2 5
53988/07 "CASE OF BASHIKAROVA AND OTHERS" 2013 2 5
24892/03 "AFFAIRE RUBORTONE ET CARUSO c" 2013 2 5
24891/03 "AFFAIRE RUBORTONE c ITALIE" 2013 2 5
43174/10 "CASE OF ANDREY GORBUNOV v RUSS" 2013 2 5
46108/11 "CASE OF MKHITARYAN v RUSSIA" 2013 2 5
32198/07 "CASE OF OTAEVI v SERBIA" 2013 2 5
20875/07 "CASE OF PASHOV AND OTHERS v BU" 2013 2 5
12583/09 "CASE OF HAUSER v SLOVAKIA" 2013 2 5
27082/09 "CASE OF DMF AS v SLOVAKIA" 2013 2 5
41828/10 "CASE OF GURENKO v RUSSIA" 2013 2 5
4998/02 "CASE OF APAHIDEANU v ROMANIA" 2013 2 5
76317/11 "CASE OF BUBNOV v RUSSIA" 2013 2 5
67286/10 "CASE OF ZOKHIDOV v RUSSIA" 2013 2 5
24818/03 "AFFAIRE ARMANDO IANNELLI c ITA" 2013 2 12
48494/06 "CASE OF KRISZTIN BARNABS TTH v" 2013 2 12
29617/07 "CASE OF VOJNITY v HUNGARY" 2013 2 12
152/04 "CASE OF YEFIMENKO v RUSSIA" 2013 2 12
15380/09 "AFFAIRE NECAT YILMAZ c TURQUIE" 2013 2 12
37157/09 "AFFAIRE GLAYDIN c TURQUIE" 2013 2 12
16117/02 "CASE OF AUSTRIANU v ROMANIA" 2013 2 12
26524/04 "CASE OF DIMITAR KRASTEV v BULG" 2013 2 12
45705/07 "CASE OF DG v POLAND" 2013 2 12
44971/04 "CASE OF DZUGAYEVA v RUSSIA" 2013 2 12
13824/06 "CASE OF BUGAN v ROMANIA" 2013 2 12
50218/08 "CASE OF LSZL KROLY v HUNGARY N" 2013 2 12
58149/08 "CASE OF AMIE AND OTHERS v BULG" 2013 2 12
17008/07 "CASE OF EDUARD POPA v THE REPU" 2013 2 12
16262/05 "CASE OF ZUYEV v RUSSIA" 2013 2 19
25368/10 "CASE OF PALGUTOV v SLOVAKIA" 2013 2 19
1285/03 "AFFAIRE B c ROUMANIE N 2" 2013 2 19
2834/06 "CASE OF PETKO PETKOV v BULGARI" 2013 2 19
23123/06 "AFFAIRE ESKC c TURQUIE" 2013 2 19
24378/04 "AFFAIRE CIOLAN c ROUMANIE" 2013 2 19
65795/09 "AFFAIRE SALKAZANOV ET AUTRES c" 2013 2 19
38291/07 "CASE OF KEMAL BA v TURKEY" 2013 2 19
61800/08 "CASE OF GANI v SPAIN" 2013 2 19
16264/05 "CASE OF VASILIY VASILYEV v RUS" 2013 2 19
13601/05 "CASE OF TERESHKIN v RUSSIA" 2013 2 19
38285/09 "AFFAIRE GARCIA MATEOS c ESPAGN" 2013 2 19
9619/05 "CASE OF NOZHKOV v RUSSIA" 2013 2 19
23386/09 "CASE OF AH v SLOVAKIA" 2013 2 19
39786/09 "CASE OF YEFIMOVA v RUSSIA" 2013 2 19
